s1,s2,s3,s4,s5,s6
81.2,97.3,79.3,37.6,92.7,97.3
81.3,97.3,79.1,37.5,92.7,97.3
81.3,97.2,79,37.4,92.8,97.2
81.3,97.2,79,37.2,93,97.3
81.2,97.2,78.9,37.4,93,97.4
81.2,97.2,78.9,37.4,93,97.5
81.2,97.2,78.6,37.2,93,97.5
81.2,97.4,78.3,36.9,93.1,97.4
81.2,97.4,78,36.5,93.2,97.3
81.2,97.5,77.7,36.3,93.1,97.4
81.1,97.5,77.5,36.3,93.1,97.5
81,97.5,77.6,36.2,93.2,97.4
81,97.4,77.8,36.2,93.3,97.4
80.9,97.4,77.9,36.2,93.2,97.5
80.9,97.3,78,36.4,93.1,97.6
80.8,97.3,78.3,36.5,93.2,97.6
80.8,97.2,78.6,36.8,93.3,97.6
80.8,97.2,78.8,37.1,93.1,97.7
80.8,97.2,79,37.3,93,97.7
80.7,97.1,79.4,37.5,93.1,97.7
80.7,97,79.6,37.7,93,97.6
80.9,97,79.8,37.9,93,129.5
80.8,97,80,38.1,92.9,118.2
80.9,96.9,80.3,38.2,92.8,110.9
80.8,96.7,80.3,38.3,93,106.1
80.9,96.8,80.3,38.3,92.9,103.1
81,96.9,80.3,38.3,92.9,101.2
80.9,97,80.3,38.4,92.9,99.8
81,97.1,80.2,38.3,92.8,99.1
81.1,97,80.3,38.3,92.9,98.4
81.2,96.9,80.4,38.4,92.8,97.9
81.2,97,80.6,38.5,92.8,97.6
81.1,97.2,80.8,38.5,92.8,97.7
81.2,97.3,81,38.4,92.6,97.4
81.2,97.3,81.1,38.4,92.5,97.3
81.4,97.3,81,38.5,92.5,97.2
81.3,97.5,81,38.3,92.5,97.2
81.3,97.4,81,38.3,92.4,97.1
81.4,97.3,81.2,38.5,92.5,97
81.4,97.5,81.1,38.4,92.4,96.9
81.4,97.6,81.3,38.2,92.3,96.8
81.4,97.6,81.3,38.1,92.3,96.8
81.4,97.7,81.2,38.1,92.4,96.8
81.4,97.7,81.1,37.9,92.3,96.7
81.4,97.7,80.9,38,92.4,96.7
81.4,97.6,81,38,92.3,96.8
81.4,97.7,80.9,37.9,92.3,96.7
81.4,97.8,80.9,37.9,92.2,96.7
81.4,97.7,80.9,37.8,92.3,96.7
81.5,97.6,80.9,37.9,92.4,96.7
81.3,97.7,80.9,37.9,92.3,96.7
81.4,97.5,81,38.1,92.1,96.8
81.3,97.5,81.1,38.2,92.3,96.9
81.4,97.6,81.1,38.2,92.4,96.9
81.3,97.5,81.2,38.2,92.3,96.9
81.1,97.6,81.2,38.3,92.3,97
81.1,97.6,81.3,38.4,92.3,97
81.1,97.5,81.5,38.5,92.2,97
81.3,97.5,81.5,38.6,92.1,96.9
81.1,97.6,81.7,38.7,92.1,96.8
81.1,97.5,81.7,38.7,92,96.8
81,97.4,81.6,38.7,91.9,96.8
81,97.4,81.8,38.7,91.9,96.8
81,97.4,82,38.8,91.9,96.9
81.1,97.3,82.2,38.8,91.8,96.9
81,97.3,82.4,39,91.7,97
81.1,97.4,82.5,39.1,91.8,96.8
81.2,97.4,82.5,39.1,91.8,96.9
81.2,97.4,82.6,39.1,91.6,96.9
81.2,97.3,82.7,39.2,91.7,96.9
81.2,97.3,82.7,39.1,91.7,96.8
81.1,97.4,83,39.2,91.6,96.7
81.1,97.5,83.1,39.2,91.5,96.5
81.1,97.6,83.2,39.3,91.4,96.5
81.2,97.7,83.4,39.2,91.4,96.4
81.2,97.7,83.3,39.2,91.3,96.3
81.4,97.8,83.3,39.3,91.2,96.3
81.5,97.8,83.5,39.2,91.1,96.1
81.6,97.8,83.6,39.2,91.1,95.9
81.6,130.8,83.7,39.2,91,95.7
81.5,119,83.9,39.1,90.9,95.7
81.6,111.4,83.8,39,90.8,95.4
81.7,143.5,83.9,38.9,90.7,95.2
81.7,158.9,84,39,90.6,94.9
81.7,171.1,84.1,39,90.6,94.8
81.9,144.9,84.1,39,90.6,94.7
82.1,161,84.2,39,90.6,94.8
82.1,171.9,84.2,38.9,90.7,94.7
82,177.1,84.2,38.9,90.6,94.7
82.1,181.7,84.3,38.8,90.5,94.7
81.9,185.2,84.2,38.8,90.5,94.6
81.8,188.5,84.1,38.8,90.6,94.6
81.8,190.1,84.2,38.8,90.6,94.7
81.8,157,84.2,38.9,90.6,94.8
81.9,170.5,84.3,38.9,90.6,94.8
82,144.4,84.4,39,90.5,94.9
82,159.5,84.5,39,90.6,95
81.9,168.6,84.5,39.2,90.5,95
81.8,143.2,84.4,39.3,90.5,95.3
81.7,160.5,84.4,39.3,90.6,95.4
81.6,138.1,84.4,39.5,90.6,95.3
81.6,123.7,84.5,39.5,90.7,95.4
81.6,149.7,84.5,39.5,90.7,95.4
81.6,163.5,84.5,39.5,90.6,95.5
81.7,173.5,84.6,39.6,90.6,95.5
81.6,178.7,84.6,39.5,90.6,95.5
81.6,183.3,84.7,39.5,90.7,95.5
81.5,186.2,84.7,39.5,90.7,95.5
81.6,154.5,84.6,39.5,90.6,95.6
81.5,134.2,84.5,39.6,90.7,95.7
81.4,152.4,84.5,39.6,90.9,95.6
81.5,166.4,84.5,39.6,90.7,95.6
81.6,179.4,84.5,39.6,90.6,95.4
81.7,150.2,84.6,39.4,90.5,95.4
81.8,162.1,84.5,39.3,90.6,95.3
81.7,172,84.5,39.2,90.6,95.2
81.8,179.5,84.6,39.2,90.7,95.2
81.7,191.2,84.4,39.4,90.6,95.2
81.7,199.9,84.4,39.2,90.5,95.2
81.6,163.4,84.4,39.4,90.6,95.1
81.7,173.4,84.4,39.4,90.5,95.2
81.6,146.4,84.4,39.2,90.6,95.1
81.7,164.2,84.3,39.4,90.7,95
81.7,175.7,84.3,39.4,90.6,94.9
81.6,179,84.3,39.4,90.8,95.1
81.5,185.7,84.3,39.4,90.8,95.2
81.7,154.3,84.3,39.5,90.8,95.4
81.6,166.4,84.3,39.5,90.8,95.4
81.7,177.1,84.3,39.5,90.7,95.5
81.7,186.8,84.3,39.5,90.6,95.7
81.6,189.6,84.4,39.5,90.8,95.8
81.7,192.5,84.4,39.5,90.9,95.9
81.5,158.6,84.4,39.5,91,96
81.4,136.8,84.3,39.5,91,96.1
81.5,122.9,84.2,39.5,91.1,96.1
81.4,113.8,84.1,39.6,91.2,96.1
81.3,108.1,84.2,39.7,91.2,96.3
81.2,104.4,84.2,39.6,91.2,96.5
81.1,102.1,84.1,39.5,91.2,96.6
81,100.5,84.1,39.7,91.1,96.6
81,99.6,84.2,39.9,91,96.6
80.9,98.9,84.2,39.9,91.2,96.6
80.8,132.6,84.4,39.9,91.2,96.6
80.7,120.2,84.4,39.8,91.2,96.7
80.8,112.2,84.2,40,91.1,96.5
80.7,107,84.1,40.1,91.1,96.5
80.8,135,84.3,40.1,91.1,96.5
80.8,121.6,84.2,40,91.2,96.4
81,113.2,84.2,39.8,91.2,96.4
81,138.3,84.1,39.8,91.1,96.3
81,155.6,84.2,39.6,91.2,96.1
81.2,134.9,84.2,39.5,91.2,96
81.4,121.6,84,39.6,91.2,95.9
81.5,148.9,84,39.5,91,95.8
81.5,162.4,84,39.3,91,95.8
81.5,172.2,84,39.2,91,95.9
81.6,178.5,84,39.2,90.9,95.8
81.7,184.3,84,39.1,90.8,95.7
81.7,153.3,84,39.2,90.8,95.6
81.7,168.1,84.1,39.3,90.8,95.6
81.7,179.9,84.3,39.3,90.6,95.6
81.6,185.2,84.3,39.4,90.5,95.8
81.5,189.1,84.3,39.4,90.4,95.9
81.6,193.4,84.4,39.4,90.4,95.8
81.6,192.7,84.5,39.5,90.4,95.8
81.6,196.8,84.6,39.5,90.3,95.6
81.5,199.5,84.6,39.5,90.3,95.6
81.5,196.6,84.6,39.6,90.4,95.5
81.5,161.3,84.6,39.7,90.4,95.6
81.6,174.9,84.7,39.7,90.3,95.5
81.5,185.4,84.8,39.7,90.3,95.5
81.6,188.7,84.8,39.7,90.2,95.5
81.5,188.5,84.9,39.7,90.3,95.7
81.6,199.3,84.8,39.7,90.3,95.8
81.6,198.2,84.8,39.7,90.4,95.8
81.6,198.6,84.8,39.7,90.4,95.8
81.5,200.1,84.8,39.8,90.4,95.8
81.4,207.3,84.7,39.9,90.5,95.8
81.4,201.6,84.7,39.9,90.6,95.9
81.3,195.6,84.5,39.8,90.5,96
81.3,197.6,84.5,39.7,90.5,95.9
81.2,161.9,84.5,39.6,90.5,96.1
81.2,179.3,84.5,39.7,90.6,96.1
81.1,187.7,84.4,39.7,90.7,96.2
81,191.3,84.5,39.7,90.6,96.3
81,197.1,84.5,39.6,90.7,96.3
81.1,199.1,84.5,39.6,90.8,96.3
81.1,196.3,84.5,39.6,90.8,96.2
81,197.4,84.5,39.7,90.7,96.3
81.1,196.4,84.5,39.8,90.7,96.3
81.1,206.1,84.5,39.7,90.8,96.3
81,207.2,84.5,39.8,90.7,96.3
81,213,84.5,39.6,90.7,96.4
81,216.2,84.5,39.6,90.8,96.4
81,217.1,84.6,39.6,90.6,96.4
81,223.4,84.6,39.6,90.7,96.4
81,229.7,84.4,39.6,90.8,96.4
81.1,233.2,84.4,39.6,90.9,96.4
81,233.2,84.4,39.6,90.7,96.3
80.9,231.4,84.3,39.6,90.7,96.3
80.9,230.3,84.4,39.6,90.7,96.3
80.8,231.9,84.4,39.4,90.7,96.3
80.9,224.8,84.3,39.4,90.6,96.4
80.9,231.2,84.4,39.5,90.8,96.4
80.8,226.7,84.4,39.6,90.7,96.3
80.9,232.5,84.4,39.6,90.6,96.3
80.9,225.2,84.4,39.7,90.8,96.4
80.9,226.3,84.3,39.6,90.8,96.4
80.9,227,84.2,39.5,90.9,96.4
80.9,227.5,84.3,39.6,91.1,96.4
80.8,227.8,84.3,39.7,91,96.5
80.7,230.8,84.4,39.7,91,96.5
80.8,228.2,84.3,39.6,91,96.5
80.8,223.6,84.3,39.7,91,96.6
80.8,220.1,84.2,39.7,91,96.8
80.9,223.6,84.2,39.7,91,96.8
80.9,220.7,84.1,39.7,91.1,97
80.9,220,84.1,39.6,91.2,97
81,227,84,39.6,91.2,97.1
81,233.2,83.9,39.6,91.3,97.1
80.8,248.1,83.9,39.7,91.2,97
80.8,241,84,39.7,91.2,97
80.7,231.8,84.1,39.7,91.1,97.1
80.7,226.5,84,39.6,91,97
80.7,214.5,84.1,39.6,91.1,97.1
80.7,210.3,84.1,39.6,91.1,97.1
80.8,204.6,84.1,39.6,91,97.2
80.8,198.7,84,39.5,91.1,97.1
80.7,195.5,84,39.6,91.2,97.2
80.7,197.5,84,39.7,91.3,97.2
80.7,198.2,84.1,39.8,91.4,97.3
80.6,195.2,84,39.7,91.4,97.4
80.6,192.7,84.1,39.7,91.4,97.5
80.5,193.4,84,39.7,91.4,97.5
80.5,193.8,84,39.8,91.4,97.6
80.5,195.2,84.1,39.7,91.3,97.7
80.6,195,84.1,39.8,91.3,97.7
80.6,196,84.1,39.7,91.4,133
80.7,191.5,84.1,39.8,91.4,163.7
80.7,192,84.1,39.9,91.4,140
80.8,191.2,84.1,40.1,91.4,159.6
80.7,190.1,84.1,40.2,91.4,177.3
80.6,157.1,84.2,40.1,91.4,179.5
80.5,135.9,84.2,40.2,91.4,150.1
80.4,122.3,84.2,40.2,91.4,131.2
80.3,148.8,84.2,40.2,91.3,119.1
80.3,130.5,84.2,40.3,91.3,111.4
80.2,149.5,84.2,40.2,91.3,106.5
80.2,131,84.1,40.3,91.3,103.3
80.1,149.7,84.2,40.4,91.5,101.3
80,165.2,84.1,40.3,91.5,100
80.1,141.1,84.2,40.3,91.5,99.1
80.1,159.7,84.2,40.4,91.4,98.5
80.1,137.5,84.2,40.4,91.5,98.2
80.1,157.3,84.2,40.4,91.4,98
80.2,136,84.2,40.4,91.4,97.9
80.2,158.7,84.2,40.4,91.5,97.7
80.2,137,84.2,40.3,91.5,97.6
80.2,157,84.2,40.3,91.4,97.7
80.3,135.9,84.2,40.3,91.5,97.6
80.3,154,84.1,40.4,91.4,97.7
80.3,166.3,84.2,40.3,91.3,97.6
80.3,180.4,84.2,40.3,91.3,97.7
80.3,184.9,84.1,40.4,91.3,97.6
80.4,186.1,84.2,40.3,91.2,97.5
80.5,193.2,84.2,40.1,91.1,97.4
80.4,197.1,84.3,40.1,91.1,97.2
80.4,196.8,84.3,40.2,91,97.1
80.5,198.3,84.5,40.4,90.9,96.9
81,203.9,84.8,40.4,90.6,96.5
81.3,212.6,85.1,40.4,90.1,96.1
81.7,211.9,85.6,40.4,89.3,95.4
82,217.8,85.9,40.4,88.4,94.5
82.4,225,86.3,40.1,87.3,93.7
82.6,229.6,86.5,40,86.2,92.9
82.8,232,87,39.5,85.2,92.2
83,234.1,87.4,39,84.4,91.5
83.1,233.8,87.5,38.7,83.7,91
83.3,232.4,87.7,38.6,83.3,90.8
83.3,233.2,87.8,38.8,83.4,90.8
83.3,233.2,87.8,39.1,83.7,91.1
83.4,228,87.7,39.6,84.1,91.5
83.3,229.8,87.6,40,84.7,91.9
83.3,225.2,87.5,40.3,85.5,92.5
83.3,226.3,87.4,40.8,86.5,93
83.3,228.7,87.2,41,87.2,93.5
83,225.1,87.1,41.1,87.8,93.9
82.7,222.2,86.9,41.1,88.4,94.2
82.6,223.8,86.6,41.1,88.6,94.5
82.5,217.4,86.3,41.1,88.8,94.8
82.4,216.1,86,40.9,89.2,95.1
82.3,210.1,85.8,41,89.6,95.5
82.3,169.9,85.5,40.8,90,95.8
82.1,144.1,85.2,40.6,90.3,96.3
81.7,127.3,84.5,40.5,90.8,96.7
81.2,116.5,84.2,40.4,91.2,97.1
80.9,109.6,83.9,40,91.5,136.1
80.9,105.2,83.3,39.4,91.9,161
80.6,102.3,82.8,38.9,92.2,170.8
80.5,100.3,82.1,38,92.4,176.4
80.2,99,81.4,37.3,92.6,183.5
79.6,98.3,80.4,35.9,92.7,152.7
79.1,97.8,79.1,33.8,92.3,132
78.6,97.5,77.5,30.7,92,117.8
78,97.3,76,27.3,91.1,107.5
77.5,96.9,74,24,89.9,99.5
76.2,96.1,70.3,19.6,88.2,92.5
73.8,95.3,65.1,16.3,85.7,84.8
70.7,94.3,59.7,12.8,82,75.2
67.6,93.3,54.1,9.5,76.9,65.5
64.6,92.1,48.2,6.2,71.8,55.3
60.8,90.5,41.4,4,66.8,43.3
55.7,89,35.5,2.6,59.3,28.2
51.3,87.6,30,1.6,45.7,18.1
47.7,86.2,25.2,1.1,29.5,11.6
41.8,84.3,19.8,0.7,18.9,7.4
32.9,81.9,14.1,0.4,12.1,4.8
24.2,77.3,9.5,0.3,7.8,3.1
15.5,68.4,6.1,0.2,5,2
9.9,52.3,3.9,0.1,3.2,1.3
6.4,33.7,2.5,0.1,2.1,0.8
4.1,21.6,1.6,0,1.3,0.5
2.6,13.9,1,0,0.8,0.3
1.7,8.9,0.7,0,0.5,0.2
1.1,5.7,0.4,0,0.3,0.1
0.7,3.7,0.3,0,0.2,0.1
0.4,2.4,0.2,0,0.1,0.1
0.3,1.5,0.1,0,0.1,0
0.2,1,0.1,0,0.1,0
0.1,0.6,0,0,0,0
0,0,0,0,0,0
